"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"31/12/2025","19,950.0","20,350.0","20,450.0","19,900.0","4.87M","-1.48%"
"30/12/2025","20,250.0","20,300.0","20,550.0","20,250.0","3.17M","-0.25%"
"29/12/2025","20,300.0","20,200.0","20,600.0","20,150.0","3.22M","0.74%"
"26/12/2025","20,150.0","20,550.0","20,700.0","19,750.0","7.05M","-2.18%"
"25/12/2025","20,600.0","21,000.0","21,500.0","20,600.0","6.17M","-0.96%"
"24/12/2025","20,800.0","20,750.0","21,200.0","20,550.0","4.04M","0.00%"
"23/12/2025","20,800.0","20,850.0","21,500.0","20,700.0","6.54M","0.00%"
"22/12/2025","20,800.0","20,150.0","20,950.0","20,150.0","5.45M","4.00%"
"19/12/2025","20,000.0","20,300.0","20,450.0","20,000.0","4.30M","-0.50%"
"18/12/2025","20,100.0","20,200.0","20,450.0","19,950.0","2.81M","0.50%"
"17/12/2025","20,000.0","20,350.0","20,450.0","20,000.0","2.80M","-1.72%"
"16/12/2025","20,350.0","19,650.0","20,600.0","19,100.0","6.12M","3.83%"
"15/12/2025","19,600.0","19,700.0","20,050.0","19,500.0","4.95M","-0.76%"
"12/12/2025","19,750.0","21,450.0","21,450.0","19,750.0","14.94M","-6.84%"
"11/12/2025","21,200.0","21,150.0","21,600.0","21,150.0","4.41M","-0.24%"
"10/12/2025","21,250.0","21,950.0","21,950.0","21,100.0","6.17M","-1.62%"
"09/12/2025","21,600.0","22,100.0","22,200.0","21,400.0","10.59M","-1.59%"
"08/12/2025","21,950.0","22,650.0","22,650.0","21,950.0","8.10M","-2.88%"
"05/12/2025","22,600.0","23,300.0","23,350.0","22,550.0","8.74M","-2.16%"
"04/12/2025","23,100.0","22,950.0","23,750.0","22,800.0","17.62M","1.99%"
"03/12/2025","22,650.0","22,150.0","22,900.0","22,050.0","8.47M","2.95%"
"02/12/2025","22,000.0","22,300.0","22,300.0","21,450.0","8.47M","-0.45%"
"01/12/2025","22,100.0","22,400.0","22,800.0","22,050.0","6.18M","0.45%"
"28/11/2025","22,000.0","22,800.0","23,300.0","22,000.0","14.75M","-2.87%"
"27/11/2025","22,650.0","23,200.0","23,300.0","22,550.0","7.52M","-2.16%"
"26/11/2025","23,150.0","22,100.0","23,150.0","21,000.0","14.37M","6.93%"
"25/11/2025","21,650.0","22,350.0","22,400.0","21,350.0","7.74M","-2.70%"
"24/11/2025","22,250.0","22,400.0","22,750.0","22,250.0","4.73M","-0.22%"
"21/11/2025","22,300.0","22,050.0","22,500.0","21,650.0","8.47M","-0.22%"
"20/11/2025","22,350.0","22,300.0","22,800.0","21,900.0","7.20M","-0.22%"
"19/11/2025","22,400.0","23,200.0","23,300.0","22,050.0","9.62M","-2.82%"
"18/11/2025","23,050.0","22,750.0","23,650.0","22,700.0","14.23M","1.32%"
"17/11/2025","22,750.0","22,550.0","23,000.0","22,100.0","8.60M","2.25%"
"14/11/2025","22,250.0","21,900.0","22,650.0","21,800.0","10.93M","1.14%"
"13/11/2025","22,000.0","22,250.0","22,750.0","21,700.0","14.53M","2.09%"
"12/11/2025","21,550.0","20,700.0","21,550.0","20,500.0","13.34M","6.95%"
"11/11/2025","20,150.0","20,950.0","21,000.0","19,950.0","8.81M","-1.95%"
"10/11/2025","20,550.0","20,300.0","21,250.0","20,050.0","10.54M","-1.20%"
"07/11/2025","20,800.0","22,200.0","22,450.0","20,800.0","10.64M","-5.45%"
"06/11/2025","22,000.0","21,950.0","22,400.0","21,550.0","8.00M","1.85%"
"05/11/2025","21,600.0","22,950.0","22,950.0","21,600.0","7.19M","-5.88%"
"04/11/2025","22,950.0","21,450.0","22,950.0","20,300.0","17.07M","6.25%"
"03/11/2025","21,600.0","23,300.0","23,400.0","21,600.0","14.10M","-6.90%"
"31/10/2025","23,200.0","24,550.0","24,600.0","23,150.0","11.96M","-5.50%"
"30/10/2025","24,550.0","25,300.0","25,300.0","24,100.0","7.80M","-1.80%"
"29/10/2025","25,000.0","25,100.0","26,100.0","24,750.0","12.68M","0.40%"
"28/10/2025","24,900.0","23,400.0","24,900.0","22,600.0","12.67M","5.73%"
"27/10/2025","23,550.0","25,500.0","25,900.0","23,550.0","10.93M","-5.80%"
"24/10/2025","25,000.0","25,800.0","26,000.0","24,550.0","11.08M","-2.53%"
"23/10/2025","25,650.0","24,450.0","25,650.0","24,000.0","10.63M","6.88%"
"22/10/2025","24,000.0","24,200.0","24,300.0","23,000.0","6.23M","0.84%"
"21/10/2025","23,800.0","24,500.0","25,150.0","23,400.0","11.90M","-5.37%"
"20/10/2025","25,150.0","27,000.0","27,200.0","25,150.0","12.34M","-6.85%"
"17/10/2025","27,000.0","27,500.0","27,900.0","27,000.0","10.24M","-1.82%"
"16/10/2025","27,500.0","28,400.0","28,650.0","27,500.0","10.10M","-2.65%"
"15/10/2025","28,250.0","28,200.0","29,400.0","28,150.0","13.22M","1.62%"
"14/10/2025","27,800.0","28,250.0","28,950.0","27,550.0","13.84M","-0.89%"
"13/10/2025","28,050.0","26,800.0","28,200.0","26,800.0","9.84M","2.75%"
"10/10/2025","27,300.0","27,300.0","28,200.0","27,150.0","7.38M","1.68%"
"09/10/2025","26,850.0","26,650.0","27,700.0","26,650.0","10.77M","-0.19%"
"08/10/2025","26,900.0","28,500.0","28,500.0","26,750.0","16.83M","-3.76%"
"07/10/2025","27,950.0","29,200.0","29,200.0","27,950.0","9.16M","-3.62%"
"06/10/2025","29,000.0","27,900.0","29,250.0","27,850.0","6.01M","4.32%"
"03/10/2025","27,800.0","27,650.0","28,500.0","27,350.0","8.27M","-0.89%"
"02/10/2025","28,050.0","29,750.0","29,750.0","28,000.0","14.05M","-4.75%"
"01/10/2025","29,450.0","29,800.0","29,800.0","29,300.0","7.75M","-0.17%"
"30/09/2025","29,500.0","30,600.0","30,750.0","28,700.0","15.55M","-2.80%"
"29/09/2025","30,350.0","31,000.0","32,450.0","30,300.0","13.50M","-1.78%"
"26/09/2025","30,900.0","32,600.0","33,150.0","30,900.0","13.20M","-3.89%"
"25/09/2025","32,150.0","30,350.0","32,150.0","30,100.0","22.90M","6.99%"
"24/09/2025","30,050.0","29,200.0","30,050.0","28,750.0","7.05M","2.21%"
"23/09/2025","29,400.0","29,050.0","29,900.0","28,750.0","5.20M","0.34%"
"22/09/2025","29,300.0","30,300.0","30,300.0","28,000.0","8.21M","-2.33%"
"19/09/2025","30,000.0","29,800.0","30,400.0","29,500.0","5.42M","1.87%"
"18/09/2025","29,450.0","29,500.0","29,650.0","29,050.0","5.27M","0.86%"
"17/09/2025","29,200.0","29,950.0","30,450.0","29,200.0","4.99M","-3.31%"
"16/09/2025","30,200.0","32,250.0","32,250.0","30,200.0","8.93M","-4.43%"
"15/09/2025","31,600.0","30,300.0","31,800.0","29,900.0","11.23M","4.29%"
"12/09/2025","30,300.0","30,450.0","30,800.0","29,750.0","7.91M","1.34%"
"11/09/2025","29,900.0","30,600.0","30,600.0","28,600.0","8.15M","-1.97%"
"10/09/2025","30,500.0","29,200.0","30,900.0","28,050.0","9.71M","5.17%"
"09/09/2025","29,000.0","28,000.0","29,000.0","27,700.0","8.36M","0.52%"
"08/09/2025","28,850.0","30,600.0","30,800.0","28,850.0","12.30M","-6.94%"
"05/09/2025","31,000.0","32,950.0","33,050.0","31,000.0","14.82M","-5.49%"
"04/09/2025","32,800.0","34,300.0","34,300.0","32,350.0","13.21M","2.18%"
"03/09/2025","32,100.0","29,950.0","32,100.0","29,700.0","6.60M","7.00%"
"29/08/2025","30,000.0","31,250.0","31,800.0","30,000.0","11.18M","-3.69%"
"28/08/2025","31,150.0","31,900.0","32,150.0","31,000.0","8.32M","-2.20%"
"27/08/2025","31,850.0","32,000.0","32,200.0","30,150.0","12.83M","1.76%"
"26/08/2025","31,300.0","29,500.0","31,500.0","29,150.0","11.95M","5.92%"
"25/08/2025","29,550.0","32,100.0","32,400.0","29,550.0","17.43M","-6.93%"
"22/08/2025","31,750.0","33,300.0","33,500.0","31,750.0","19.09M","-6.89%"
"21/08/2025","34,100.0","36,000.0","36,000.0","33,750.0","9.91M","-2.85%"
"20/08/2025","35,100.0","34,350.0","36,050.0","32,600.0","22.65M","0.29%"
"19/08/2025","35,000.0","37,500.0","38,650.0","34,000.0","22.92M","-3.31%"
"18/08/2025","36,200.0","35,000.0","36,200.0","33,900.0","12.02M","6.94%"
"15/08/2025","33,850.0","33,850.0","33,850.0","33,000.0","27.93M","6.95%"
"14/08/2025","31,650.0","31,650.0","31,650.0","31,650.0","3.37M","6.93%"
"13/08/2025","29,600.0","29,200.0","29,600.0","28,300.0","26.88M","6.86%"
"12/08/2025","27,700.0","26,050.0","27,700.0","26,050.0","24.61M","6.95%"
"11/08/2025","25,900.0","25,300.0","26,300.0","25,200.0","16.08M","3.19%"
"08/08/2025","25,100.0","25,950.0","26,250.0","24,950.0","12.29M","-3.28%"
"07/08/2025","25,950.0","26,000.0","26,150.0","24,950.0","20.26M","2.37%"
"06/08/2025","25,350.0","25,000.0","25,500.0","24,300.0","17.30M","3.05%"
"05/08/2025","24,600.0","27,000.0","27,000.0","24,500.0","41.14M","-6.46%"
"04/08/2025","26,300.0","25,200.0","26,550.0","25,100.0","20.83M","2.14%"
"01/08/2025","25,750.0","26,150.0","27,900.0","24,850.0","39.80M","-1.34%"
"31/07/2025","26,100.0","25,250.0","26,100.0","24,350.0","34.59M","6.97%"
"30/07/2025","24,400.0","23,200.0","24,400.0","22,550.0","41.57M","6.78%"
"29/07/2025","22,850.0","26,250.0","26,250.0","22,850.0","71.82M","-6.92%"
"28/07/2025","24,550.0","24,050.0","24,550.0","24,000.0","7.21M","6.97%"
"25/07/2025","22,950.0","22,200.0","22,950.0","21,900.0","35.74M","6.99%"
"24/07/2025","21,450.0","20,250.0","21,450.0","19,950.0","36.77M","6.98%"
"23/07/2025","20,050.0","20,200.0","20,600.0","19,650.0","32.29M","3.35%"
"22/07/2025","19,400.0","18,000.0","19,400.0","17,750.0","33.60M","6.89%"
"21/07/2025","18,150.0","18,650.0","18,950.0","18,100.0","19.00M","1.11%"
"18/07/2025","17,950.0","17,250.0","18,200.0","17,000.0","31.19M","4.36%"
"17/07/2025","17,200.0","17,250.0","17,650.0","17,000.0","15.74M","0.00%"
"16/07/2025","17,200.0","16,750.0","17,700.0","16,750.0","19.08M","2.08%"
"15/07/2025","16,850.0","17,100.0","17,350.0","16,850.0","18.63M","-0.30%"
"14/07/2025","16,900.0","17,100.0","17,250.0","16,700.0","10.81M","-0.59%"
"11/07/2025","17,000.0","17,450.0","17,450.0","16,950.0","9.33M","-1.73%"
"10/07/2025","17,300.0","16,850.0","17,800.0","16,600.0","22.63M","3.59%"
"09/07/2025","16,700.0","17,150.0","17,200.0","16,600.0","13.25M","-1.18%"
"08/07/2025","16,900.0","16,800.0","17,250.0","16,550.0","17.16M","2.11%"
"07/07/2025","16,550.0","16,900.0","17,050.0","16,400.0","17.82M","-1.49%"
"04/07/2025","16,800.0","17,400.0","17,400.0","16,800.0","8.68M","-1.18%"
"03/07/2025","17,000.0","15,900.0","17,000.0","15,800.0","24.83M","6.92%"
"02/07/2025","15,900.0","15,800.0","16,100.0","15,650.0","9.07M","0.95%"
"01/07/2025","15,750.0","16,150.0","16,150.0","15,750.0","4.16M","-1.87%"
"30/06/2025","16,050.0","15,650.0","16,250.0","15,650.0","5.48M","2.88%"
"27/06/2025","15,600.0","15,900.0","15,950.0","15,600.0","2.97M","-1.27%"
"26/06/2025","15,800.0","15,900.0","15,950.0","15,450.0","8.51M","-0.32%"
"25/06/2025","15,850.0","16,100.0","16,150.0","15,850.0","6.07M","-1.25%"
"24/06/2025","16,050.0","16,300.0","16,350.0","16,050.0","6.65M","-0.93%"
"23/06/2025","16,200.0","16,400.0","16,650.0","16,200.0","6.07M","-0.31%"
"20/06/2025","16,250.0","16,300.0","16,600.0","16,000.0","11.16M","0.00%"
"19/06/2025","16,250.0","16,700.0","16,800.0","16,250.0","6.30M","-1.81%"
"18/06/2025","16,550.0","16,650.0","16,850.0","16,550.0","8.88M","0.30%"
"17/06/2025","16,500.0","16,850.0","16,850.0","16,350.0","6.30M","-1.49%"
"16/06/2025","16,750.0","16,500.0","17,300.0","16,500.0","8.20M","2.13%"
"13/06/2025","16,400.0","16,250.0","16,650.0","16,050.0","9.05M","0.92%"
"12/06/2025","16,250.0","16,250.0","16,600.0","16,150.0","4.24M","0.00%"
"11/06/2025","16,250.0","16,589.5","16,589.5","16,201.5","6.12M","-0.59%"
"10/06/2025","16,347.0","16,347.0","16,638.1","16,298.5","4.41M","-0.88%"
"09/06/2025","16,492.5","17,171.6","17,171.6","16,347.0","6.07M","-3.68%"
"06/06/2025","17,123.1","16,929.1","17,268.7","16,832.1","4.28M","1.15%"
"05/06/2025","16,929.1","17,462.7","17,462.7","16,929.1","9.44M","-5.95%"
"04/06/2025","18,000.0","18,000.0","18,050.0","17,700.0","5.82M","-0.28%"
"03/06/2025","18,050.0","18,050.0","18,050.0","17,550.0","7.52M","0.28%"
"02/06/2025","18,000.0","17,850.0","18,000.0","17,200.0","6.56M","5.14%"
"30/05/2025","17,120.0","17,360.0","17,800.0","16,520.0","16.18M","-2.51%"
"29/05/2025","17,560.0","18,960.0","19,000.0","17,560.0","28.31M","-6.99%"
"28/05/2025","18,880.0","20,120.0","20,160.0","18,720.0","18.49M","-4.26%"
"27/05/2025","19,720.0","18,640.0","19,800.0","18,280.0","16.51M","6.48%"
"26/05/2025","18,520.0","17,920.0","18,800.0","17,280.0","23.76M","-15.82%"
"23/05/2025","22,000.0","21,900.0","22,750.0","21,650.0","5.84M","0.23%"
"22/05/2025","21,950.0","23,200.0","23,450.0","21,600.0","13.01M","-4.57%"
"21/05/2025","23,000.0","22,800.0","23,200.0","22,000.0","9.37M","1.77%"
"20/05/2025","22,600.0","21,700.0","23,000.0","21,450.0","11.39M","5.12%"
"19/05/2025","21,500.0","21,500.0","22,250.0","21,400.0","5.92M","0.00%"
"16/05/2025","21,500.0","22,000.0","22,200.0","21,250.0","6.24M","-3.15%"
"15/05/2025","22,200.0","21,900.0","22,500.0","21,000.0","5.54M","0.91%"
"14/05/2025","22,000.0","23,900.0","23,900.0","22,000.0","9.81M","-6.98%"
"13/05/2025","23,650.0","23,000.0","24,000.0","22,800.0","6.54M","3.73%"
"12/05/2025","22,800.0","23,300.0","23,300.0","22,450.0","3.84M","-1.30%"
"09/05/2025","23,100.0","22,900.0","23,800.0","22,750.0","4.91M","0.87%"
"08/05/2025","22,900.0","23,250.0","24,050.0","22,900.0","4.86M","-2.14%"
"07/05/2025","23,400.0","23,150.0","23,500.0","22,600.0","5.19M","1.52%"
"06/05/2025","23,050.0","24,450.0","24,450.0","22,850.0","7.93M","-3.76%"
"05/05/2025","23,950.0","22,750.0","23,950.0","22,500.0","6.86M","6.92%"
"29/04/2025","22,400.0","20,900.0","22,400.0","20,850.0","11.88M","6.92%"
"28/04/2025","20,950.0","20,500.0","21,000.0","20,200.0","6.22M","2.20%"
"25/04/2025","20,500.0","19,850.0","20,550.0","19,500.0","7.14M","2.76%"
"24/04/2025","19,950.0","18,950.0","20,000.0","18,850.0","7.46M","5.84%"
"23/04/2025","18,850.0","18,350.0","19,000.0","18,300.0","5.01M","3.01%"
"22/04/2025","18,300.0","18,100.0","18,300.0","17,000.0","4.87M","0.27%"
"21/04/2025","18,250.0","17,600.0","18,250.0","17,450.0","5.03M","3.40%"
"18/04/2025","17,650.0","16,900.0","17,800.0","16,650.0","5.28M","5.06%"
"17/04/2025","16,800.0","16,550.0","16,850.0","15,900.0","2.96M","0.00%"
"16/04/2025","16,800.0","16,300.0","17,100.0","16,300.0","2.61M","1.20%"
"15/04/2025","16,600.0","15,900.0","16,600.0","15,650.0","3.03M","2.79%"
"14/04/2025","16,150.0","15,900.0","16,150.0","15,500.0","1.61M","2.22%"
"11/04/2025","15,800.0","15,500.0","15,850.0","14,650.0","3.23M","6.04%"
"10/04/2025","14,900.0","14,900.0","14,900.0","14,900.0","101.30K","6.81%"
"09/04/2025","13,950.0","13,950.0","14,200.0","13,950.0","4.37M","-7.00%"
"08/04/2025","15,000.0","15,000.0","15,200.0","15,000.0","1.10M","-6.83%"
"04/04/2025","16,100.0","15,350.0","16,300.0","15,350.0","4.87M","-2.42%"
"03/04/2025","16,500.0","16,500.0","16,800.0","16,500.0","2.47M","-6.78%"
"02/04/2025","17,700.0","17,550.0","17,850.0","17,550.0","950.20K","-0.28%"
"01/04/2025","17,750.0","17,800.0","17,850.0","17,600.0","594.00K","0.57%"
"31/03/2025","17,650.0","17,900.0","17,950.0","17,600.0","883.90K","-2.49%"
"28/03/2025","18,100.0","17,600.0","18,100.0","17,350.0","1.43M","3.43%"
"27/03/2025","17,500.0","17,600.0","17,750.0","17,450.0","556.70K","-0.85%"
"26/03/2025","17,650.0","17,900.0","18,050.0","17,650.0","691.90K","-1.12%"
"25/03/2025","17,850.0","17,600.0","17,950.0","17,500.0","1.02M","2.00%"
"24/03/2025","17,500.0","17,700.0","17,850.0","17,350.0","856.40K","-1.41%"
"21/03/2025","17,750.0","17,650.0","17,950.0","17,650.0","515.20K","-0.28%"
"20/03/2025","17,800.0","18,000.0","18,000.0","17,600.0","554.90K","-0.84%"
"19/03/2025","17,950.0","17,750.0","18,000.0","17,650.0","845.40K","1.13%"
"18/03/2025","17,750.0","17,600.0","17,800.0","17,600.0","912.00K","1.14%"
"17/03/2025","17,550.0","17,850.0","17,850.0","17,500.0","1.18M","-0.85%"
"14/03/2025","17,700.0","18,150.0","18,300.0","17,700.0","1.82M","-3.28%"
"13/03/2025","18,300.0","18,400.0","18,450.0","18,050.0","2.14M","-0.54%"
"12/03/2025","18,400.0","18,250.0","18,450.0","18,200.0","1.79M","1.10%"
"11/03/2025","18,200.0","18,350.0","18,450.0","18,100.0","2.57M","-2.15%"
"10/03/2025","18,600.0","19,000.0","19,000.0","18,500.0","1.71M","-1.33%"
"07/03/2025","18,850.0","18,600.0","19,100.0","18,600.0","3.18M","1.34%"
"06/03/2025","18,600.0","18,300.0","18,750.0","18,300.0","2.51M","1.64%"
"05/03/2025","18,300.0","18,300.0","18,650.0","18,300.0","2.74M","-1.08%"
"04/03/2025","18,500.0","18,250.0","18,550.0","18,050.0","3.75M","0.00%"
"03/03/2025","18,500.0","18,300.0","18,750.0","18,200.0","2.88M","0.82%"
"28/02/2025","18,350.0","18,350.0","18,400.0","18,200.0","2.24M","-0.54%"
"27/02/2025","18,450.0","18,600.0","18,650.0","18,100.0","2.81M","-0.81%"
"26/02/2025","18,600.0","18,350.0","18,700.0","18,350.0","4.11M","1.36%"
"25/02/2025","18,350.0","18,050.0","18,350.0","17,950.0","2.73M","1.94%"
"24/02/2025","18,000.0","18,200.0","18,300.0","17,900.0","2.53M","-1.10%"
"21/02/2025","18,200.0","18,250.0","18,300.0","18,000.0","2.08M","0.00%"
"20/02/2025","18,200.0","18,000.0","18,250.0","18,000.0","2.16M","1.11%"
"19/02/2025","18,000.0","17,950.0","18,100.0","17,850.0","2.23M","0.84%"
"18/02/2025","17,850.0","18,500.0","18,550.0","17,850.0","7.71M","-3.51%"
"17/02/2025","18,500.0","18,600.0","18,750.0","18,450.0","3.83M","0.00%"
"14/02/2025","18,500.0","18,600.0","18,700.0","18,450.0","3.06M","-0.27%"
"13/02/2025","18,550.0","18,150.0","18,750.0","18,050.0","5.22M","2.77%"
"12/02/2025","18,050.0","17,700.0","18,150.0","17,700.0","4.70M","1.98%"
"11/02/2025","17,700.0","17,500.0","17,800.0","17,500.0","3.14M","1.14%"
"10/02/2025","17,500.0","18,000.0","18,000.0","17,500.0","3.66M","-3.05%"
"07/02/2025","18,050.0","18,100.0","18,200.0","17,900.0","4.33M","-0.28%"
"06/02/2025","18,100.0","18,150.0","18,300.0","18,050.0","5.56M","-0.28%"
"05/02/2025","18,150.0","18,000.0","18,250.0","17,950.0","5.56M","1.11%"
"04/02/2025","17,950.0","17,600.0","18,000.0","17,550.0","5.21M","2.28%"
"03/02/2025","17,550.0","17,700.0","17,800.0","17,450.0","5.29M","0.29%"
"24/01/2025","17,500.0","16,900.0","17,500.0","16,900.0","5.09M","2.94%"
"23/01/2025","17,000.0","16,800.0","17,000.0","16,700.0","2.38M","1.80%"
"22/01/2025","16,700.0","16,700.0","16,900.0","16,700.0","2.45M","0.00%"
"21/01/2025","16,700.0","16,850.0","17,150.0","16,700.0","2.63M","-0.60%"
"20/01/2025","16,800.0","16,800.0","16,950.0","16,600.0","2.79M","0.30%"
"17/01/2025","16,750.0","16,800.0","16,950.0","16,700.0","3.26M","0.90%"
"16/01/2025","16,600.0","16,600.0","16,900.0","16,400.0","4.81M","0.61%"
"15/01/2025","16,500.0","15,900.0","16,600.0","15,900.0","5.81M","2.80%"
"14/01/2025","16,050.0","15,750.0","16,150.0","15,700.0","2.87M","2.56%"
"13/01/2025","15,650.0","15,800.0","15,850.0","15,400.0","1.65M","0.00%"
"10/01/2025","15,650.0","15,950.0","16,000.0","15,650.0","2.26M","-1.57%"
"09/01/2025","15,900.0","15,900.0","16,050.0","15,700.0","1.40M","0.00%"
"08/01/2025","15,900.0","15,600.0","16,000.0","15,600.0","1.42M","1.92%"
"07/01/2025","15,600.0","15,700.0","15,800.0","15,500.0","1.71M","0.00%"
"06/01/2025","15,600.0","15,800.0","16,000.0","15,550.0","2.49M","-1.27%"
"03/01/2025","15,800.0","15,950.0","16,050.0","15,800.0","2.17M","-1.25%"
"02/01/2025","16,000.0","15,900.0","16,000.0","15,800.0","1.08M","0.63%"
"31/12/2024","15,900.0","16,000.0","16,000.0","15,750.0","2.38M","-0.31%"
"30/12/2024","15,950.0","16,150.0","16,150.0","15,950.0","1.74M","-1.54%"
"27/12/2024","16,200.0","16,300.0","16,350.0","16,050.0","3.81M","-0.31%"
"26/12/2024","16,250.0","16,200.0","16,350.0","16,200.0","3.33M","0.31%"
"25/12/2024","16,200.0","16,250.0","16,300.0","16,050.0","5.02M","0.31%"
"24/12/2024","16,150.0","15,850.0","16,400.0","15,700.0","6.76M","1.89%"
"23/12/2024","15,850.0","15,900.0","16,000.0","15,750.0","2.12M","0.32%"
"20/12/2024","15,800.0","15,550.0","16,150.0","15,550.0","5.24M","1.94%"
"19/12/2024","15,500.0","15,700.0","15,700.0","15,350.0","5.03M","-1.59%"
"18/12/2024","15,750.0","15,800.0","15,800.0","15,650.0","1.97M","0.00%"
"17/12/2024","15,750.0","15,750.0","15,850.0","15,700.0","1.20M","0.00%"
"16/12/2024","15,750.0","15,850.0","15,900.0","15,700.0","1.63M","-0.32%"
"13/12/2024","15,800.0","15,950.0","15,950.0","15,700.0","2.13M","-0.63%"
"12/12/2024","15,900.0","16,000.0","16,050.0","15,900.0","2.06M","-0.31%"
"11/12/2024","15,950.0","16,050.0","16,150.0","15,950.0","2.18M","-0.62%"
"10/12/2024","16,050.0","16,250.0","16,300.0","15,950.0","3.74M","-1.23%"
"09/12/2024","16,250.0","16,200.0","16,350.0","16,150.0","2.58M","0.62%"
"06/12/2024","16,150.0","16,300.0","16,400.0","16,150.0","2.60M","-0.31%"
"05/12/2024","16,200.0","16,000.0","16,300.0","15,800.0","3.67M","1.57%"
"04/12/2024","15,950.0","16,200.0","16,250.0","15,650.0","2.84M","-0.93%"
"03/12/2024","16,100.0","16,050.0","16,450.0","16,050.0","2.79M","0.31%"
"02/12/2024","16,050.0","16,100.0","16,250.0","16,000.0","3.40M","0.31%"
"29/11/2024","16,000.0","15,950.0","16,150.0","15,950.0","2.17M","0.31%"
"28/11/2024","15,950.0","16,100.0","16,200.0","15,950.0","1.39M","-0.62%"
"27/11/2024","16,050.0","16,050.0","16,250.0","15,950.0","2.76M","0.00%"
"26/11/2024","16,050.0","16,000.0","16,150.0","15,950.0","2.74M","0.63%"
"25/11/2024","15,950.0","15,800.0","16,050.0","15,800.0","2.31M","1.27%"
"22/11/2024","15,750.0","15,900.0","16,000.0","15,600.0","3.48M","-0.94%"
"21/11/2024","15,900.0","15,800.0","16,050.0","15,700.0","2.66M","1.27%"
"20/11/2024","15,700.0","16,000.0","16,300.0","15,500.0","6.66M","-2.18%"
"19/11/2024","16,050.0","17,300.0","17,600.0","16,000.0","9.80M","-6.69%"
"18/11/2024","17,200.0","17,450.0","17,750.0","17,200.0","4.80M","-1.43%"
"15/11/2024","17,450.0","17,800.0","18,050.0","17,400.0","6.54M","-2.51%"
"14/11/2024","17,900.0","17,250.0","18,100.0","17,100.0","14.99M","4.37%"
"13/11/2024","17,150.0","17,300.0","17,500.0","16,950.0","5.65M","-0.87%"
"12/11/2024","17,300.0","17,700.0","17,800.0","17,250.0","2.84M","-1.14%"
"11/11/2024","17,500.0","17,000.0","17,650.0","17,000.0","10.29M","3.24%"
"08/11/2024","16,950.0","17,150.0","17,200.0","16,900.0","1.62M","-0.88%"
"07/11/2024","17,100.0","17,050.0","17,200.0","17,000.0","1.79M","0.29%"
"06/11/2024","17,050.0","16,800.0","17,150.0","16,650.0","1.85M","2.71%"
"05/11/2024","16,600.0","16,650.0","16,800.0","16,600.0","726.20K","-0.60%"
"04/11/2024","16,700.0","16,700.0","16,850.0","16,450.0","1.20M","0.00%"
"01/11/2024","16,700.0","16,900.0","17,000.0","16,700.0","1.05M","-1.18%"
"31/10/2024","16,900.0","17,000.0","17,000.0","16,800.0","804.20K","-0.29%"
"30/10/2024","16,950.0","17,050.0","17,100.0","16,850.0","837.10K","-0.29%"
"29/10/2024","17,000.0","16,800.0","17,150.0","16,750.0","1.76M","1.49%"
"28/10/2024","16,750.0","16,700.0","16,800.0","16,650.0","711.50K","0.60%"
"25/10/2024","16,650.0","16,650.0","16,800.0","16,600.0","858.70K","0.30%"
"24/10/2024","16,600.0","16,900.0","16,900.0","16,600.0","1.14M","-1.48%"
"23/10/2024","16,850.0","16,900.0","16,950.0","16,800.0","1.00M","-0.30%"
"22/10/2024","16,900.0","16,850.0","17,100.0","16,800.0","1.11M","-0.29%"
"21/10/2024","16,950.0","17,300.0","17,300.0","16,950.0","2.17M","-1.74%"
"18/10/2024","17,250.0","17,300.0","17,450.0","17,200.0","1.09M","-0.29%"
"17/10/2024","17,300.0","17,300.0","17,400.0","17,100.0","1.56M","0.00%"
"16/10/2024","17,300.0","17,200.0","17,400.0","17,100.0","1.31M","0.58%"
"15/10/2024","17,200.0","17,500.0","17,600.0","17,200.0","1.61M","-1.71%"
"14/10/2024","17,500.0","17,750.0","17,800.0","17,450.0","2.47M","-0.57%"
"11/10/2024","17,600.0","17,250.0","17,700.0","17,250.0","4.00M","2.03%"
"10/10/2024","17,250.0","17,450.0","17,500.0","17,250.0","1.06M","-0.86%"
"09/10/2024","17,400.0","17,400.0","17,500.0","17,300.0","1.12M","0.58%"
"08/10/2024","17,300.0","17,150.0","17,450.0","17,050.0","1.14M","1.17%"
"07/10/2024","17,100.0","17,150.0","17,300.0","17,050.0","816.60K","0.00%"
"04/10/2024","17,100.0","17,150.0","17,200.0","17,050.0","1.10M","-0.29%"
"03/10/2024","17,150.0","17,450.0","17,600.0","17,100.0","2.16M","-1.72%"
"02/10/2024","17,450.0","17,550.0","17,700.0","17,450.0","1.65M","-0.85%"
"01/10/2024","17,600.0","17,700.0","17,850.0","17,600.0","3.16M","-0.85%"
"30/09/2024","17,750.0","17,650.0","17,750.0","17,500.0","3.61M","0.85%"
"27/09/2024","17,600.0","17,750.0","17,750.0","17,400.0","2.75M","0.00%"
"26/09/2024","17,600.0","17,500.0","17,700.0","17,500.0","2.81M","0.86%"
"25/09/2024","17,450.0","17,450.0","17,600.0","17,250.0","3.03M","0.87%"
"24/09/2024","17,300.0","17,200.0","17,300.0","17,050.0","1.90M","0.58%"
"23/09/2024","17,200.0","17,350.0","17,350.0","17,100.0","1.40M","-0.29%"
