"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"31/12/2025","67,400.0","67,400.0","67,500.0","67,200.0","4.40K","0.00%"
"30/12/2025","67,400.0","67,400.0","67,600.0","67,400.0","3.80K","0.00%"
"29/12/2025","67,400.0","67,800.0","67,800.0","67,400.0","8.20K","0.15%"
"26/12/2025","67,300.0","68,000.0","68,100.0","67,300.0","11.10K","-1.03%"
"25/12/2025","68,000.0","67,500.0","68,500.0","67,500.0","2.80K","0.74%"
"24/12/2025","67,500.0","68,000.0","68,000.0","67,500.0","4.60K","0.00%"
"23/12/2025","67,500.0","67,600.0","68,000.0","67,300.0","10.90K","-0.74%"
"22/12/2025","68,000.0","68,000.0","68,000.0","67,300.0","35.00K","-0.73%"
"19/12/2025","68,500.0","67,600.0","68,500.0","67,500.0","6.00K","1.48%"
"18/12/2025","67,500.0","67,800.0","68,000.0","67,500.0","3.30K","-0.44%"
"17/12/2025","67,800.0","68,000.0","68,000.0","67,500.0","7.50K","-0.29%"
"16/12/2025","68,000.0","68,200.0","68,900.0","67,500.0","5.50K","0.15%"
"15/12/2025","67,900.0","67,700.0","68,000.0","67,600.0","11.40K","0.44%"
"12/12/2025","67,600.0","68,000.0","68,200.0","67,600.0","3.60K","-0.59%"
"11/12/2025","68,000.0","67,700.0","68,000.0","67,700.0","3.00K","0.74%"
"10/12/2025","67,500.0","67,600.0","67,800.0","67,200.0","12.10K","-0.30%"
"09/12/2025","67,700.0","67,600.0","67,700.0","67,200.0","8.70K","-0.15%"
"08/12/2025","67,800.0","67,800.0","67,800.0","67,500.0","6.40K","0.44%"
"05/12/2025","67,500.0","67,800.0","67,900.0","67,500.0","16.00K","-0.74%"
"04/12/2025","68,000.0","67,500.0","68,000.0","67,500.0","10.30K","0.00%"
"03/12/2025","68,000.0","68,000.0","68,000.0","67,900.0","8.70K","0.15%"
"02/12/2025","67,900.0","67,900.0","68,000.0","67,800.0","48.10K","0.00%"
"01/12/2025","67,900.0","68,000.0","68,000.0","67,800.0","8.90K","-0.15%"
"28/11/2025","68,000.0","68,000.0","68,400.0","68,000.0","5.20K","0.00%"
"27/11/2025","68,000.0","68,000.0","68,500.0","67,900.0","11.90K","-0.15%"
"26/11/2025","68,100.0","68,600.0","68,600.0","68,000.0","8.50K","0.00%"
"25/11/2025","68,100.0","68,100.0","68,100.0","68,000.0","37.60K","-1.16%"
"24/11/2025","68,900.0","68,500.0","68,900.0","67,900.0","55.80K","0.44%"
"21/11/2025","68,600.0","68,600.0","69,400.0","68,600.0","7.10K","-0.29%"
"20/11/2025","68,800.0","68,800.0","68,900.0","68,700.0","6.50K","-0.29%"
"19/11/2025","69,000.0","69,000.0","69,000.0","68,800.0","3.60K","0.00%"
"18/11/2025","69,000.0","69,800.0","69,800.0","69,000.0","3.90K","0.00%"
"17/11/2025","69,000.0","69,900.0","69,900.0","68,700.0","22.60K","-1.15%"
"14/11/2025","69,800.0","69,500.0","69,800.0","68,600.0","3.40K","0.43%"
"13/11/2025","69,500.0","69,700.0","69,700.0","69,200.0","13.50K","-0.43%"
"12/11/2025","69,800.0","69,900.0","69,900.0","69,700.0","0.80K","2.35%"
"11/11/2025","68,200.0","68,400.0","68,500.0","68,100.0","9.60K","-0.44%"
"10/11/2025","68,500.0","69,800.0","69,800.0","68,500.0","18.70K","-1.30%"
"07/11/2025","69,400.0","69,600.0","69,600.0","69,400.0","3.70K","-0.29%"
"06/11/2025","69,600.0","69,700.0","69,700.0","69,600.0","1.10K","0.00%"
"05/11/2025","69,600.0","69,800.0","69,800.0","69,500.0","22.50K","-0.29%"
"04/11/2025","69,800.0","69,600.0","69,900.0","69,500.0","22.20K","0.29%"
"03/11/2025","69,600.0","69,800.0","69,800.0","69,600.0","5.50K","-0.29%"
"31/10/2025","69,800.0","69,800.0","69,900.0","69,500.0","8.00K","0.00%"
"30/10/2025","69,800.0","69,900.0","69,900.0","69,100.0","19.70K","0.00%"
"29/10/2025","69,800.0","69,400.0","69,800.0","69,400.0","14.30K","0.00%"
"28/10/2025","69,800.0","69,600.0","69,900.0","69,200.0","6.50K","0.29%"
"27/10/2025","69,600.0","69,700.0","69,900.0","69,600.0","8.00K","-0.29%"
"24/10/2025","69,800.0","69,600.0","69,800.0","69,600.0","3.50K","0.29%"
"23/10/2025","69,600.0","69,300.0","70,000.0","69,300.0","7.80K","0.43%"
"22/10/2025","69,300.0","70,400.0","70,400.0","69,000.0","11.50K","-1.00%"
"21/10/2025","70,000.0","70,100.0","70,500.0","70,000.0","14.70K","-0.28%"
"20/10/2025","70,200.0","71,000.0","71,000.0","70,200.0","15.00K","-0.43%"
"17/10/2025","70,500.0","71,000.0","71,100.0","70,500.0","7.70K","0.00%"
"16/10/2025","70,500.0","71,000.0","71,000.0","70,500.0","1.30K","0.00%"
"15/10/2025","70,500.0","70,400.0","71,200.0","70,400.0","11.10K","0.28%"
"14/10/2025","70,300.0","70,300.0","70,400.0","70,200.0","3.30K","0.29%"
"13/10/2025","70,100.0","71,300.0","71,300.0","70,100.0","21.20K","-1.68%"
"10/10/2025","71,300.0","71,400.0","71,500.0","71,300.0","13.40K","-0.14%"
"09/10/2025","71,400.0","70,500.0","71,500.0","70,500.0","11.60K","1.28%"
"08/10/2025","70,500.0","71,200.0","71,400.0","70,500.0","14.10K","-0.98%"
"07/10/2025","71,200.0","71,500.0","71,500.0","71,000.0","8.80K","-0.28%"
"06/10/2025","71,400.0","71,600.0","71,600.0","71,000.0","5.70K","0.00%"
"03/10/2025","71,400.0","71,400.0","71,500.0","71,000.0","10.50K","0.14%"
"02/10/2025","71,300.0","71,700.0","71,700.0","71,300.0","6.10K","-0.56%"
"01/10/2025","71,700.0","71,900.0","72,000.0","71,700.0","12.00K","-0.28%"
"30/09/2025","71,900.0","72,000.0","72,000.0","71,600.0","5.10K","-0.14%"
"29/09/2025","72,000.0","72,000.0","72,100.0","72,000.0","4.70K","-0.14%"
"26/09/2025","72,100.0","72,500.0","72,500.0","72,000.0","11.40K","-0.69%"
"25/09/2025","72,600.0","72,900.0","72,900.0","72,400.0","1.50K","0.28%"
"24/09/2025","72,400.0","72,400.0","72,600.0","72,300.0","18.60K","-0.14%"
"23/09/2025","72,500.0","72,800.0","72,800.0","72,500.0","9.30K","-0.41%"
"22/09/2025","72,800.0","72,800.0","72,900.0","72,600.0","6.20K","-0.14%"
"19/09/2025","72,900.0","72,800.0","72,900.0","72,600.0","5.00K","0.14%"
"18/09/2025","72,800.0","72,900.0","72,900.0","72,700.0","24.00K","-0.27%"
"17/09/2025","73,000.0","73,300.0","73,400.0","73,000.0","6.20K","-0.41%"
"16/09/2025","73,300.0","73,000.0","73,300.0","73,000.0","12.00K","0.41%"
"15/09/2025","73,000.0","73,000.0","73,000.0","72,700.0","5.60K","0.00%"
"12/09/2025","73,000.0","72,900.0","73,000.0","72,900.0","18.80K","0.00%"
"11/09/2025","73,000.0","73,300.0","73,300.0","72,700.0","13.10K","0.14%"
"10/09/2025","72,900.0","72,900.0","72,998.6","72,604.0","35.60K","0.00%"
"09/09/2025","72,900.0","72,702.7","72,900.0","72,505.4","6.20K","0.27%"
"08/09/2025","72,702.7","72,998.6","72,998.6","72,110.8","10.50K","-0.41%"
"05/09/2025","72,998.6","72,900.0","73,393.2","72,900.0","17.50K","0.00%"
"04/09/2025","72,998.6","72,998.6","73,097.3","72,801.3","22.90K","-1.35%"
"03/09/2025","74,000.0","74,300.0","74,300.0","73,800.0","11.70K","0.14%"
"29/08/2025","73,900.0","73,900.0","74,000.0","73,700.0","42.60K","0.00%"
"28/08/2025","73,900.0","74,000.0","74,000.0","73,800.0","26.70K","-0.14%"
"27/08/2025","74,000.0","74,000.0","74,000.0","73,900.0","19.00K","0.00%"
"26/08/2025","74,000.0","74,300.0","74,300.0","74,000.0","15.60K","0.00%"
"25/08/2025","74,000.0","74,000.0","74,200.0","74,000.0","28.40K","0.00%"
"22/08/2025","74,000.0","74,500.0","74,500.0","73,700.0","24.80K","-0.40%"
"21/08/2025","74,300.0","73,900.0","74,300.0","73,700.0","17.70K","0.41%"
"20/08/2025","74,000.0","74,400.0","74,400.0","73,800.0","14.00K","-0.54%"
"19/08/2025","74,400.0","74,500.0","74,500.0","74,300.0","8.70K","-0.13%"
"18/08/2025","74,500.0","74,800.0","74,900.0","74,200.0","8.30K","-0.40%"
"15/08/2025","74,800.0","74,700.0","74,900.0","74,700.0","35.70K","-0.27%"
"14/08/2025","75,000.0","74,700.0","75,000.0","74,600.0","5.80K","0.40%"
"13/08/2025","74,700.0","75,400.0","75,400.0","74,500.0","7.70K","0.00%"
"12/08/2025","74,700.0","73,000.0","75,000.0","73,000.0","25.90K","1.63%"
"11/08/2025","73,500.0","74,300.0","74,300.0","73,000.0","63.40K","-0.81%"
"08/08/2025","74,100.0","75,500.0","75,500.0","74,100.0","27.30K","-0.54%"
"07/08/2025","74,500.0","75,000.0","75,000.0","74,400.0","43.00K","-0.67%"
"06/08/2025","75,000.0","74,600.0","75,000.0","74,600.0","9.70K","0.54%"
"05/08/2025","74,600.0","74,900.0","75,000.0","74,500.0","39.40K","-0.40%"
"04/08/2025","74,900.0","75,700.0","75,800.0","74,800.0","22.30K","-1.45%"
"01/08/2025","76,000.0","75,300.0","76,000.0","75,300.0","5.60K","0.93%"
"31/07/2025","75,300.0","76,000.0","76,000.0","75,100.0","12.80K","-0.66%"
"30/07/2025","75,800.0","76,000.0","77,000.0","75,800.0","62.40K","0.00%"
"29/07/2025","75,800.0","76,200.0","77,000.0","75,000.0","34.00K","-0.52%"
"28/07/2025","76,200.0","76,500.0","76,500.0","75,400.0","28.20K","-0.39%"
"25/07/2025","76,500.0","76,800.0","76,900.0","76,400.0","47.20K","-0.39%"
"24/07/2025","76,800.0","76,900.0","76,900.0","76,600.0","28.20K","-0.13%"
"23/07/2025","76,900.0","77,100.0","77,200.0","76,900.0","21.30K","-0.26%"
"22/07/2025","77,100.0","77,200.0","77,200.0","76,600.0","11.90K","0.26%"
"21/07/2025","76,900.0","77,600.0","77,600.0","76,800.0","17.30K","-0.77%"
"18/07/2025","77,500.0","77,900.0","78,000.0","77,400.0","10.10K","-0.51%"
"17/07/2025","77,900.0","77,600.0","78,000.0","77,300.0","25.40K","0.39%"
"16/07/2025","77,600.0","77,800.0","78,000.0","77,500.0","8.50K","-0.13%"
"15/07/2025","77,700.0","77,900.0","78,000.0","77,700.0","5.50K","-0.13%"
"14/07/2025","77,800.0","77,900.0","77,900.0","77,600.0","3.40K","0.52%"
"11/07/2025","77,400.0","77,800.0","78,000.0","77,400.0","29.30K","-0.39%"
"10/07/2025","77,700.0","78,000.0","78,000.0","77,500.0","13.80K","0.00%"
"09/07/2025","77,700.0","77,600.0","77,800.0","77,600.0","15.80K","0.13%"
"08/07/2025","77,600.0","77,600.0","78,000.0","77,600.0","19.40K","0.00%"
"07/07/2025","77,600.0","78,300.0","78,400.0","77,600.0","14.10K","0.13%"
"04/07/2025","77,500.0","77,400.0","77,700.0","77,400.0","17.40K","0.39%"
"03/07/2025","77,200.0","77,000.0","77,400.0","76,900.0","23.60K","-0.39%"
"02/07/2025","77,500.0","77,500.0","77,700.0","77,500.0","2.40K","0.00%"
"01/07/2025","77,500.0","77,600.0","77,900.0","77,500.0","9.80K","0.00%"
"30/06/2025","77,500.0","76,800.0","78,000.0","76,800.0","12.10K","0.91%"
"27/06/2025","76,800.0","77,000.0","77,500.0","76,800.0","19.50K","-0.26%"
"26/06/2025","77,000.0","77,200.0","77,200.0","77,000.0","7.10K","-0.26%"
"25/06/2025","77,200.0","77,700.0","77,900.0","77,200.0","3.50K","-0.90%"
"24/06/2025","77,900.0","78,200.0","78,200.0","77,800.0","4.00K","-0.13%"
"23/06/2025","78,000.0","78,200.0","78,200.0","75,300.0","15.40K","0.00%"
"20/06/2025","78,000.0","78,100.0","78,100.0","77,900.0","5.10K","0.00%"
"19/06/2025","78,000.0","78,500.0","78,500.0","77,800.0","5.00K","0.00%"
"18/06/2025","78,000.0","78,000.0","78,200.0","78,000.0","4.80K","0.00%"
"17/06/2025","78,000.0","78,300.0","78,900.0","78,000.0","12.90K","-0.13%"
"16/06/2025","78,100.0","78,200.0","78,800.0","77,900.0","3.70K","-0.13%"
"13/06/2025","78,200.0","78,500.0","78,700.0","78,000.0","5.50K","-0.38%"
"12/06/2025","78,500.0","80,000.0","80,000.0","78,500.0","12.40K","-0.63%"
"11/06/2025","79,000.0","79,300.0","79,300.0","79,000.0","3.80K","-0.38%"
"10/06/2025","79,300.0","79,700.0","79,800.0","79,000.0","12.80K","0.00%"
"09/06/2025","79,300.0","79,800.0","79,800.0","79,300.0","3.00K","-0.50%"
"06/06/2025","79,700.0","78,800.0","80,000.0","78,700.0","5.70K","0.25%"
"05/06/2025","79,500.0","79,900.0","80,000.0","79,500.0","11.30K","-0.50%"
"04/06/2025","79,900.0","80,000.0","80,000.0","79,900.0","19.40K","-0.13%"
"03/06/2025","80,000.0","80,200.0","80,200.0","79,800.0","14.30K","0.25%"
"02/06/2025","79,800.0","79,800.0","80,000.0","79,800.0","15.70K","0.00%"
"30/05/2025","79,800.0","80,300.0","80,300.0","78,600.0","18.80K","-0.87%"
"29/05/2025","80,500.0","78,690.0","82,310.1","78,690.0","26.70K","-1.29%"
"28/05/2025","81,548.0","83,834.3","83,834.3","80,785.8","44.50K","1.42%"
"27/05/2025","80,404.8","79,737.9","80,404.8","79,737.9","25.40K","0.84%"
"26/05/2025","79,737.9","79,452.1","79,737.9","79,356.8","23.10K","0.36%"
"23/05/2025","79,452.1","81,833.8","81,833.8","79,166.3","8.70K","-4.50%"
"22/05/2025","83,200.0","84,200.0","84,200.0","83,000.0","8.90K","-1.54%"
"21/05/2025","84,500.0","84,500.0","85,900.0","83,600.0","10.50K","0.60%"
"20/05/2025","84,000.0","83,400.0","84,000.0","82,500.0","20.20K","2.69%"
"19/05/2025","81,800.0","81,000.0","81,800.0","81,000.0","11.50K","2.25%"
"16/05/2025","80,000.0","80,600.0","80,600.0","79,900.0","9.40K","0.13%"
"15/05/2025","79,900.0","79,700.0","80,100.0","79,500.0","20.90K","0.13%"
"14/05/2025","79,800.0","79,900.0","79,900.0","79,400.0","8.50K","0.50%"
"13/05/2025","79,400.0","79,400.0","79,600.0","79,300.0","20.60K","0.00%"
"12/05/2025","79,400.0","78,900.0","79,800.0","78,900.0","13.40K","0.00%"
"09/05/2025","79,400.0","79,700.0","79,700.0","78,600.0","6.10K","-0.13%"
"08/05/2025","79,500.0","79,000.0","79,700.0","79,000.0","11.10K","0.63%"
"07/05/2025","79,000.0","78,400.0","79,000.0","78,000.0","23.10K","1.94%"
"06/05/2025","77,500.0","77,900.0","77,900.0","77,000.0","4.40K","0.65%"
"05/05/2025","77,000.0","76,500.0","77,000.0","76,500.0","5.50K","0.65%"
"29/04/2025","76,500.0","77,500.0","77,500.0","76,500.0","9.70K","0.00%"
"28/04/2025","76,500.0","77,500.0","77,700.0","76,200.0","2.20K","0.00%"
"25/04/2025","76,500.0","75,900.0","76,900.0","75,900.0","11.00K","0.66%"
"24/04/2025","76,000.0","75,500.0","76,000.0","75,500.0","7.00K","0.66%"
"23/04/2025","75,500.0","74,600.0","75,700.0","74,600.0","8.80K","1.07%"
"22/04/2025","74,700.0","73,400.0","75,000.0","73,400.0","65.70K","0.27%"
"21/04/2025","74,500.0","74,900.0","75,000.0","74,500.0","10.60K","-0.67%"
"18/04/2025","75,000.0","73,900.0","75,000.0","73,900.0","38.50K","2.46%"
"17/04/2025","73,200.0","76,500.0","76,500.0","73,200.0","56.60K","-5.06%"
"16/04/2025","77,100.0","77,400.0","77,500.0","75,600.0","11.20K","0.13%"
"15/04/2025","77,000.0","78,200.0","78,200.0","76,000.0","10.40K","-1.53%"
"14/04/2025","78,200.0","77,500.0","80,000.0","77,500.0","15.10K","0.90%"
"11/04/2025","77,500.0","78,900.0","78,900.0","75,700.0","55.20K","2.51%"
"10/04/2025","75,600.0","75,500.0","75,600.0","75,000.0","12.10K","6.93%"
"09/04/2025","70,700.0","69,000.0","70,700.0","69,000.0","45.40K","-0.42%"
"08/04/2025","71,000.0","71,000.0","72,500.0","67,000.0","65.60K","-1.39%"
"04/04/2025","72,000.0","71,000.0","75,500.0","70,300.0","113.50K","-4.64%"
"03/04/2025","75,500.0","78,000.0","78,000.0","74,000.0","35.80K","-3.45%"
"02/04/2025","78,200.0","81,100.0","83,000.0","77,800.0","52.80K","-3.58%"
"01/04/2025","81,100.0","82,000.0","83,400.0","81,000.0","26.30K","-1.10%"
"31/03/2025","82,000.0","81,700.0","82,100.0","81,600.0","6.50K","-0.12%"
"28/03/2025","82,100.0","81,400.0","83,700.0","81,400.0","3.60K","-0.97%"
"27/03/2025","82,900.0","82,400.0","83,800.0","82,400.0","9.00K","0.24%"
"26/03/2025","82,700.0","83,000.0","83,000.0","81,700.0","1.80K","1.47%"
"25/03/2025","81,500.0","82,700.0","82,700.0","81,500.0","8.10K","-0.24%"
"24/03/2025","81,700.0","81,800.0","81,800.0","81,600.0","1.50K","0.12%"
"21/03/2025","81,600.0","81,600.0","82,100.0","81,600.0","4.30K","0.49%"
"20/03/2025","81,200.0","81,300.0","81,300.0","81,200.0","6.30K","-0.12%"
"19/03/2025","81,300.0","81,200.0","81,500.0","80,000.0","38.60K","0.12%"
"18/03/2025","81,200.0","81,700.0","81,700.0","80,400.0","15.40K","-0.61%"
"17/03/2025","81,700.0","82,100.0","82,100.0","81,700.0","9.90K","0.00%"
"14/03/2025","81,700.0","83,000.0","83,000.0","81,500.0","3.70K","-0.61%"
"13/03/2025","82,200.0","82,400.0","82,800.0","82,200.0","7.50K","0.00%"
"12/03/2025","82,200.0","82,200.0","82,200.0","82,000.0","1.30K","0.00%"
"11/03/2025","82,200.0","82,200.0","82,300.0","82,000.0","8.50K","0.00%"
"10/03/2025","82,200.0","80,600.0","82,200.0","80,600.0","7.60K","1.11%"
"07/03/2025","81,300.0","81,100.0","82,800.0","81,100.0","16.40K","-0.61%"
"06/03/2025","81,800.0","84,000.0","84,000.0","81,700.0","24.90K","-2.50%"
"05/03/2025","83,900.0","85,900.0","85,900.0","83,000.0","6.90K","1.21%"
"04/03/2025","82,900.0","83,000.0","83,000.0","82,400.0","8.90K","0.48%"
"03/03/2025","82,500.0","85,000.0","85,000.0","82,100.0","10.40K","-1.79%"
"28/02/2025","84,000.0","82,000.0","86,900.0","82,000.0","4.50K","2.44%"
"27/02/2025","82,000.0","82,500.0","83,000.0","82,000.0","5.80K","-0.61%"
"26/02/2025","82,500.0","81,700.0","82,500.0","81,700.0","6.80K","0.98%"
"25/02/2025","81,700.0","82,100.0","82,100.0","81,600.0","12.30K","-0.49%"
"24/02/2025","82,100.0","82,000.0","82,400.0","82,000.0","28.70K","0.00%"
"21/02/2025","82,100.0","82,400.0","82,400.0","82,000.0","10.60K","0.37%"
"20/02/2025","81,800.0","81,700.0","81,800.0","81,700.0","8.60K","0.12%"
"19/02/2025","81,700.0","81,700.0","82,000.0","81,700.0","22.20K","-0.12%"
"18/02/2025","81,800.0","81,800.0","82,000.0","81,700.0","26.50K","-0.24%"
"17/02/2025","82,000.0","85,000.0","85,000.0","82,000.0","12.20K","0.00%"
"14/02/2025","82,000.0","82,000.0","83,000.0","81,800.0","16.50K","0.86%"
"13/02/2025","81,300.0","82,200.0","82,800.0","81,000.0","10.10K","-1.09%"
"12/02/2025","82,200.0","80,900.0","86,000.0","80,900.0","16.20K","1.61%"
"11/02/2025","80,900.0","81,000.0","81,600.0","80,600.0","19.00K","0.37%"
"10/02/2025","80,600.0","81,900.0","83,200.0","80,600.0","39.00K","-1.59%"
"07/02/2025","81,900.0","82,500.0","82,600.0","81,900.0","13.40K","-0.85%"
"06/02/2025","82,600.0","82,793.0","82,986.0","82,503.5","40.50K","0.00%"
"05/02/2025","82,600.0","83,468.4","83,468.4","82,021.0","30.50K","-0.47%"
"04/02/2025","82,986.0","84,240.4","84,240.4","82,696.5","12.30K","0.47%"
"03/02/2025","82,600.0","82,021.0","82,889.5","82,021.0","25.20K","-2.82%"
"24/01/2025","85,000.0","85,200.0","85,200.0","84,500.0","12.10K","0.12%"
"23/01/2025","84,900.0","85,000.0","85,300.0","83,500.0","4.50K","-0.12%"
"22/01/2025","85,000.0","85,600.0","85,600.0","84,200.0","14.50K","-0.58%"
"21/01/2025","85,500.0","84,500.0","86,000.0","83,000.0","16.20K","1.54%"
"20/01/2025","84,200.0","85,100.0","90,000.0","84,100.0","40.30K","-0.94%"
"17/01/2025","85,000.0","84,200.0","85,300.0","84,200.0","75.50K","1.31%"
"16/01/2025","83,900.0","83,600.0","83,900.0","83,500.0","4.40K","0.96%"
"15/01/2025","83,100.0","83,000.0","83,200.0","83,000.0","1.60K","-0.36%"
"14/01/2025","83,400.0","84,300.0","84,300.0","83,300.0","4.20K","-0.48%"
"13/01/2025","83,800.0","84,900.0","84,900.0","83,800.0","5.50K","0.00%"
"10/01/2025","83,800.0","83,100.0","83,800.0","83,100.0","1.80K","0.84%"
"09/01/2025","83,100.0","83,400.0","83,500.0","83,000.0","4.90K","-0.36%"
"08/01/2025","83,400.0","83,400.0","83,700.0","83,400.0","0.90K","0.00%"
"07/01/2025","83,400.0","82,800.0","83,400.0","82,800.0","7.80K","0.72%"
"06/01/2025","82,800.0","83,300.0","83,300.0","82,700.0","8.80K","-0.24%"
"03/01/2025","83,000.0","83,400.0","83,400.0","82,500.0","6.70K","-0.48%"
"02/01/2025","83,400.0","83,000.0","83,900.0","82,000.0","8.80K","1.71%"
"31/12/2024","82,000.0","83,000.0","83,000.0","81,700.0","2.80K","0.49%"
"30/12/2024","81,600.0","82,800.0","82,800.0","81,500.0","3.60K","-1.45%"
"27/12/2024","82,800.0","81,300.0","82,800.0","81,200.0","17.60K","1.85%"
"26/12/2024","81,300.0","82,700.0","82,700.0","81,200.0","8.60K","0.49%"
"25/12/2024","80,900.0","80,900.0","81,100.0","80,800.0","8.10K","0.25%"
"24/12/2024","80,700.0","81,000.0","81,100.0","80,400.0","6.00K","0.37%"
"23/12/2024","80,400.0","80,100.0","81,300.0","79,900.0","12.20K","0.63%"
"20/12/2024","79,900.0","80,600.0","80,800.0","79,800.0","41.20K","-1.36%"
"19/12/2024","81,000.0","81,600.0","81,600.0","80,900.0","7.80K","-0.98%"
"18/12/2024","81,800.0","81,800.0","82,400.0","81,800.0","13.10K","-0.24%"
"17/12/2024","82,000.0","80,500.0","82,000.0","80,500.0","13.50K","-0.61%"
"16/12/2024","82,500.0","85,000.0","85,000.0","80,600.0","10.70K","3.13%"
"13/12/2024","80,000.0","80,700.0","80,700.0","79,500.0","16.20K","-0.50%"
"12/12/2024","80,400.0","80,100.0","82,000.0","80,100.0","11.60K","-0.86%"
"11/12/2024","81,100.0","82,000.0","82,000.0","81,100.0","2.30K","0.00%"
"10/12/2024","81,100.0","81,700.0","81,900.0","80,900.0","7.90K","0.12%"
"09/12/2024","81,000.0","78,900.0","83,500.0","78,900.0","20.00K","2.79%"
"06/12/2024","78,800.0","78,000.0","78,800.0","77,100.0","22.10K","1.03%"
"05/12/2024","78,000.0","77,300.0","78,300.0","77,300.0","8.80K","1.30%"
"04/12/2024","77,000.0","77,200.0","77,600.0","77,000.0","1.40K","0.79%"
"03/12/2024","76,400.0","76,300.0","76,800.0","76,100.0","54.40K","0.13%"
"02/12/2024","76,300.0","76,100.0","76,500.0","76,100.0","17.50K","-0.26%"
"29/11/2024","76,500.0","76,500.0","76,700.0","76,500.0","10.20K","0.13%"
"28/11/2024","76,400.0","76,600.0","76,700.0","76,300.0","14.80K","-0.52%"
"27/11/2024","76,800.0","76,600.0","77,000.0","76,600.0","14.50K","0.26%"
"26/11/2024","76,600.0","77,000.0","77,000.0","76,600.0","8.90K","-0.52%"
"25/11/2024","77,000.0","77,100.0","77,400.0","77,000.0","5.00K","-0.13%"
"22/11/2024","77,100.0","78,000.0","78,000.0","77,100.0","4.20K","-1.15%"
"21/11/2024","78,000.0","78,000.0","78,000.0","78,000.0","4.70K","0.00%"
"20/11/2024","78,000.0","77,600.0","78,000.0","77,600.0","1.80K","0.52%"
"19/11/2024","77,600.0","77,600.0","77,900.0","77,500.0","4.90K","0.13%"
"18/11/2024","77,500.0","77,600.0","77,700.0","77,200.0","4.60K","0.52%"
"15/11/2024","77,100.0","77,200.0","77,900.0","77,000.0","5.50K","-0.39%"
"14/11/2024","77,400.0","77,500.0","77,500.0","77,200.0","4.50K","0.00%"
"13/11/2024","77,400.0","77,300.0","77,500.0","77,300.0","2.20K","0.13%"
"12/11/2024","77,300.0","77,400.0","77,400.0","77,000.0","6.50K","0.00%"
"11/11/2024","77,300.0","77,500.0","77,500.0","77,000.0","2.80K","-0.26%"
"08/11/2024","77,500.0","77,300.0","77,600.0","76,600.0","8.60K","1.44%"
"07/11/2024","76,400.0","76,500.0","76,500.0","76,300.0","5.40K","0.13%"
"06/11/2024","76,300.0","77,900.0","77,900.0","76,200.0","4.30K","0.66%"
"05/11/2024","75,800.0","77,700.0","79,000.0","75,800.0","13.80K","-2.57%"
"04/11/2024","77,800.0","76,200.0","77,800.0","76,200.0","15.90K","-0.13%"
"01/11/2024","77,900.0","78,000.0","78,000.0","77,000.0","2.80K","-0.13%"
"31/10/2024","78,000.0","76,600.0","78,000.0","76,600.0","6.60K","1.69%"
"30/10/2024","76,700.0","76,900.0","77,000.0","76,600.0","4.60K","0.00%"
"29/10/2024","76,700.0","76,800.0","76,900.0","75,800.0","5.20K","0.39%"
"28/10/2024","76,400.0","76,200.0","76,900.0","76,100.0","5.10K","0.53%"
"25/10/2024","76,000.0","76,600.0","77,000.0","76,000.0","6.10K","0.00%"
"24/10/2024","76,000.0","76,700.0","76,700.0","75,800.0","0.80K","-0.91%"
"23/10/2024","76,700.0","76,600.0","76,700.0","76,500.0","10.20K","0.26%"
"22/10/2024","76,500.0","76,700.0","77,000.0","75,400.0","4.70K","-0.13%"
"21/10/2024","76,600.0","76,000.0","76,700.0","76,000.0","16.20K","1.06%"
"18/10/2024","75,800.0","75,800.0","76,000.0","75,400.0","11.40K","1.07%"
"17/10/2024","75,000.0","75,000.0","75,000.0","74,300.0","7.70K","0.40%"
"16/10/2024","74,700.0","75,500.0","75,500.0","74,500.0","5.00K","-0.40%"
"15/10/2024","75,000.0","75,100.0","75,100.0","75,000.0","0.20K","0.94%"
"14/10/2024","74,300.0","75,000.0","76,000.0","74,300.0","13.30K","-0.67%"
"11/10/2024","74,800.0","74,700.0","74,800.0","74,700.0","1.50K","1.08%"
"10/10/2024","74,000.0","74,300.0","75,200.0","73,900.0","63.40K","-2.25%"
"09/10/2024","75,700.0","75,200.0","76,000.0","75,200.0","4.70K","0.80%"
"08/10/2024","75,100.0","74,600.0","76,000.0","74,500.0","5.90K","-0.13%"
"07/10/2024","75,200.0","75,800.0","76,200.0","75,100.0","8.00K","0.67%"
"04/10/2024","74,700.0","74,700.0","74,700.0","74,600.0","11.80K","0.13%"
"03/10/2024","74,600.0","74,500.0","75,000.0","74,400.0","2.80K","0.13%"
"02/10/2024","74,500.0","74,300.0","74,500.0","74,300.0","4.00K","-1.32%"
"01/10/2024","75,500.0","74,300.0","75,500.0","74,200.0","5.90K","1.75%"
"30/09/2024","74,200.0","74,400.0","74,400.0","74,100.0","20.80K","-0.27%"
"27/09/2024","74,400.0","74,500.0","74,500.0","74,100.0","16.50K","-0.13%"
"26/09/2024","74,500.0","74,300.0","75,600.0","74,300.0","15.90K","0.00%"
"25/09/2024","74,500.0","75,000.0","75,000.0","74,100.0","2.30K","-0.67%"
"24/09/2024","75,000.0","74,900.0","75,000.0","74,900.0","5.70K","0.13%"
"23/09/2024","74,900.0","74,400.0","75,000.0","74,000.0","9.40K","0.67%"
